,Customer ID,Probability of Churn,Churn Class,CLTV,Recency,Frequency,Monetary,Geography
2228,17334,0.4359,Low,276.678807,109,32,634.73,United Kingdom
2229,16903,0.4212,Low,276.618888,188,133,656.74,United Kingdom
2230,15870,0.5439,Low,276.584028,205,71,508.52,United Kingdom
2231,15169,0.4909,Low,276.533788,190,58,563.32,United Kingdom
2232,13055,0.1926,Low,276.459966,22,102,1435.41,United Kingdom
2233,13405,0.2339,Low,276.366884,12,44,1181.56,United Kingdom
2234,12585,0.1564,Low,276.329084,42,95,1766.81,Germany
2235,14762,0.6614,Medium,276.180798,72,30,417.57,United Kingdom
2236,15595,0.7723,Medium,276.17448,295,4,357.6,United Kingdom
2237,14286,0.0472,Low,276.165784,51,366,5850.97,United Kingdom
2238,14853,0.2503,Low,276.035846,19,26,1102.82,United Kingdom
2239,15122,0.0741,Low,276.018795,5,198,3724.95,United Kingdom
2240,16099,0.239,Low,275.96135,34,50,1154.65,United Kingdom
2241,14919,0.7678,Medium,275.90893,347,13,359.35,United Kingdom
2242,16511,0.2312,Low,275.766112,75,211,1192.76,United Kingdom
2243,17437,0.7385,Medium,275.586045,338,53,373.17,United Kingdom
2244,15144,0.0388,Low,275.541692,25,187,7101.59,United Kingdom
2245,14475,0.5591,Low,275.41266,110,24,492.6,United Kingdom
2246,17288,0.1588,Low,275.40684,15,177,1734.3,United Kingdom
2247,12854,0.1234,Low,275.304166,49,230,2230.99,United Kingdom
2248,15346,0.4653,Low,275.294745,141,38,591.65,United Kingdom
2249,13036,0.8964,High,275.28444,493,6,307.1,United Kingdom
2250,15732,0.168,Low,275.10336,20,107,1637.52,United Kingdom
2251,17325,0.4511,Low,274.977027,88,39,609.57,United Kingdom
2252,13169,0.4347,Low,274.90428,60,11,632.4,United Kingdom
2253,13859,0.5795,Low,274.862645,134,34,474.31,United Kingdom
2254,14199,0.2996,Low,274.5834,26,20,916.5,United Kingdom
2255,16161,0.0299,Low,274.574391,6,941,9183.09,United Kingdom
2256,14499,0.2031,Low,274.524177,86,167,1351.67,United Kingdom
2257,15393,0.3503,Low,274.488074,89,40,783.58,United Kingdom
2258,14037,0.3844,Low,274.48082,173,112,714.05,United Kingdom
2259,13341,0.3536,Low,274.34056,69,42,775.85,United Kingdom
2260,14450,0.2999,Low,274.300536,51,59,914.64,United Kingdom
2261,16250,0.3466,Low,274.292308,69,49,791.38,United Kingdom
2262,16748,0.0912,Low,274.246608,26,130,3007.09,United Kingdom
2263,14849,0.0273,Low,274.211301,14,496,10044.37,United Kingdom
2264,13862,0.2304,Low,274.046976,40,76,1189.44,United Kingdom
2265,12645,0.1187,Low,274.033194,27,119,2308.62,Germany
2266,14082,0.6629,Medium,274.016344,173,65,413.36,United Kingdom
2267,12899,0.7478,Medium,273.99392,222,17,366.4,United Kingdom
2268,18287,0.0882,Low,273.939498,10,115,3105.89,United Kingdom
2269,12714,0.0271,Low,273.703767,15,524,10099.77,France
2270,17597,0.0799,Low,273.680671,21,134,3425.29,United Kingdom
2271,17746,0.3131,Low,273.470933,43,40,873.43,United Kingdom
2272,12889,0.7478,Medium,273.440548,189,27,365.66,United Kingdom
2273,13512,0.393,Low,273.40617,69,38,695.69,United Kingdom
2274,15027,0.1067,Low,273.366467,6,73,2562.01,United Kingdom
2275,14470,0.4982,Low,273.257718,95,52,548.49,United Kingdom
2276,17514,0.8628,High,273.058944,477,46,316.48,United Kingdom
2277,14807,0.5254,Low,272.834966,198,40,519.29,United Kingdom
2278,13628,0.8792,High,272.675088,484,16,310.14,United Kingdom
2279,14854,0.0999,Low,272.453274,35,141,2727.26,United Kingdom
2280,15188,0.8768,High,272.185024,533,23,310.43,United Kingdom
2281,17160,0.0345,Low,272.1498,33,506,7888.4,United Kingdom
2282,15982,0.8385,High,272.101635,413,45,324.51,United Kingdom
2283,13502,0.405,Low,272.0628,83,25,671.76,United Kingdom
2284,17076,0.3694,Low,271.830378,82,39,735.87,United Kingdom
2285,18226,0.0317,Low,271.75776,6,385,8572.8,United Kingdom
2286,14159,0.0803,Low,271.730382,64,827,3383.94,United Kingdom
2287,16519,0.6099,Medium,271.332312,173,34,444.88,United Kingdom
2288,14481,0.1408,Low,271.277952,95,131,1926.69,United Kingdom
2289,15682,0.8556,High,271.216644,407,26,316.99,United Kingdom
2290,17360,0.4524,Low,271.118796,193,108,599.29,United Kingdom
2291,14268,0.764,Medium,271.1054,279,19,354.85,United Kingdom
2292,13624,0.6345,Medium,271.04571,189,24,427.18,United Kingdom
2293,15452,0.1938,Low,271.025424,72,182,1398.48,United Kingdom
2294,16092,0.2037,Low,270.892482,5,78,1329.86,United Kingdom
2295,18070,0.8792,High,270.5738,477,10,307.75,United Kingdom
2296,17805,0.6516,Medium,270.231552,418,1,414.72,United Kingdom
2297,13733,0.6345,Medium,270.22086,218,27,425.88,United Kingdom
2298,17721,0.8792,High,270.099032,467,11,307.21,United Kingdom
2299,14348,0.6593,Medium,270.029501,68,18,409.57,United Kingdom
2300,15282,0.7745,Medium,269.982955,378,27,348.59,United Kingdom
2301,16211,0.4965,Low,269.882505,229,13,543.57,United Kingdom
2302,13073,0.6455,Medium,269.87064,219,27,418.08,United Kingdom
2303,17748,0.7928,Medium,269.78984,335,16,340.3,United Kingdom
2304,18112,0.6371,Medium,269.665317,226,37,423.27,United Kingdom
2305,15882,0.1867,Low,269.660145,7,76,1444.35,United Kingdom
2306,17413,0.5634,Low,269.609436,212,9,478.54,United Kingdom
2307,12677,0.7619,Medium,269.17927,363,21,353.3,France
2308,13946,0.1612,Low,269.176596,9,55,1669.83,United Kingdom
2309,17815,0.4547,Low,269.164212,201,13,591.96,United Kingdom
2310,15641,0.0567,Low,269.099901,69,273,4746.03,United Kingdom
2311,15625,0.1124,Low,269.087848,43,145,2394.02,United Kingdom
2312,16720,0.6139,Medium,269.004841,184,132,438.19,United Kingdom
2313,13196,0.1516,Low,268.936884,70,114,1773.99,United Kingdom
2314,13712,0.3509,Low,268.936778,54,33,766.42,United Kingdom
2315,17439,0.8254,High,268.865796,463,8,325.74,United Kingdom
2316,13948,0.5006,Low,268.752116,169,25,536.86,United Kingdom
2317,17276,0.6345,Medium,268.73613,208,55,423.54,United Kingdom
2318,14877,0.6305,Medium,268.65605,226,65,426.1,United Kingdom
2319,13824,0.0981,Low,268.563465,11,82,2737.65,United Kingdom
2320,17431,0.6659,Medium,268.55747,121,43,403.3,United Kingdom
2321,15796,0.0858,Low,268.490508,8,213,3129.26,United Kingdom
2322,15770,0.8888,High,268.37316,421,17,301.95,United Kingdom
2323,15854,0.065,Low,268.36225,12,201,4128.65,United Kingdom
2324,17740,0.6285,Medium,268.30665,197,9,426.9,United Kingdom
2325,13911,0.0812,Low,268.223088,5,199,3303.24,United Kingdom
2326,14690,0.6345,Medium,268.158735,200,55,422.63,United Kingdom
2327,18061,0.0483,Low,268.146144,15,108,5551.68,United Kingdom
2328,15117,0.2151,Low,268.141509,23,60,1246.59,United Kingdom
2329,13985,0.0745,Low,268.09421,23,165,3598.58,United Kingdom
2330,14758,0.105,Low,268.00725,13,120,2552.45,United Kingdom
2331,13625,0.8888,High,267.759888,405,21,301.26,United Kingdom
2332,16049,0.3398,Low,267.725022,183,189,787.89,United Kingdom
2333,13964,0.6345,Medium,267.69555,195,25,421.9,United Kingdom
2334,16641,0.8752,High,267.54864,509,23,305.7,United Kingdom
2335,18262,0.625,Medium,267.5375,201,29,428.06,United Kingdom
2336,17181,0.7021,Medium,267.479037,181,9,380.97,United Kingdom
2337,12502,0.1838,Low,267.47495,26,72,1455.25,Spain
2338,16266,0.2254,Low,267.39202,8,76,1186.3,United Kingdom
2339,15766,0.5517,Low,267.35382,252,17,484.6,United Kingdom
2340,14329,0.0395,Low,267.29966,35,418,6767.08,United Kingdom
2341,16997,0.3803,Low,266.9706,96,12,702,United Kingdom
2342,13531,0.1617,Low,266.929509,13,85,1650.77,United Kingdom
2343,17335,0.5254,Low,266.9032,192,39,508,United Kingdom
2344,15160,0.4528,Low,266.821456,165,23,589.27,United Kingdom
2345,16947,0.2944,Low,266.817664,44,57,906.31,United Kingdom
2346,12598,0.1108,Low,266.732164,29,122,2407.33,France
2347,14987,0.5226,Low,266.65665,173,8,510.25,United Kingdom
2348,16401,0.0647,Low,266.456598,18,247,4118.34,United Kingdom
2349,15815,0.1908,Low,265.990464,20,19,1394.08,United Kingdom
2350,17594,0.1461,Low,265.85817,63,68,1819.7,United Kingdom
2351,16225,0.1259,Low,265.83785,85,232,2111.5,United Kingdom
2352,18083,0.5646,Low,265.774158,206,42,470.73,United Kingdom
2353,13418,0.029,Low,265.73773,11,424,9163.37,United Kingdom
2354,17277,0.2493,Low,265.591755,35,69,1065.35,United Kingdom
2355,15651,0.3161,Low,265.549288,69,44,840.08,United Kingdom
2356,13122,0.2997,Low,265.525209,48,53,885.97,United Kingdom
2357,12419,0.6785,Medium,265.300285,194,23,391.01,Spain
2358,16180,0.0305,Low,265.29571,18,249,8698.22,United Kingdom
2359,14736,0.6612,Medium,265.194096,293,100,401.08,United Kingdom
2360,13005,0.3665,Low,265.15542,53,51,723.48,United Kingdom
2361,18241,0.213,Low,264.99969,26,79,1244.13,United Kingdom
2362,18243,0.538,Low,264.98114,222,25,492.53,United Kingdom
2363,18170,0.1329,Low,264.929505,25,95,1993.45,United Kingdom
2364,17504,0.029,Low,264.84163,14,356,9132.47,United Kingdom
2365,15920,0.6549,Medium,264.671286,232,48,404.14,United Kingdom
2366,16081,0.1234,Low,264.644874,67,208,2144.61,United Kingdom
2367,16306,0.231,Low,264.52272,21,71,1145.12,United Kingdom
2368,16515,0.1196,Low,264.4954,55,180,2211.5,United Kingdom
2369,15123,0.075,Low,264.47475,14,130,3526.33,United Kingdom
2370,13748,0.1391,Low,264.422145,40,44,1900.95,United Kingdom
2371,14594,0.5184,Low,264.384,181,62,510,United Kingdom
2372,14307,0.0728,Low,264.288752,28,234,3630.34,United Kingdom
2373,17749,0.3665,Low,264.125555,64,44,720.67,United Kingdom
2374,16011,0.0755,Low,263.75472,41,318,3493.44,United Kingdom
2375,18056,0.4886,Low,263.72185,96,31,539.75,United Kingdom
2376,13138,0.2999,Low,263.597105,49,63,878.95,United Kingdom
2377,17212,0.3316,Low,263.426356,61,29,794.41,United Kingdom
2378,12352,0.3045,Low,263.38641,70,58,864.98,Norway
2379,17890,0.4373,Low,263.293957,131,94,602.09,United Kingdom
2380,15447,0.5428,Low,263.220004,139,30,484.93,United Kingdom
2381,13700,0.2081,Low,263.194475,48,152,1264.75,United Kingdom
2382,16178,0.6345,Medium,263.12715,209,17,414.7,United Kingdom
2383,13014,0.084,Low,262.96452,21,157,3130.53,United Kingdom
2384,13203,0.1376,Low,262.87792,50,120,1910.45,United Kingdom
2385,16707,0.4838,Low,262.853378,208,65,543.31,United Kingdom
2386,18176,0.5858,Low,262.81917,161,33,448.65,United Kingdom
2387,17810,0.8571,High,262.709721,477,52,306.51,United Kingdom
2388,16966,0.2275,Low,262.626,5,20,1154.4,United Kingdom
2389,14798,0.4379,Low,262.455365,118,44,599.35,United Kingdom
2390,16576,0.5114,Low,262.435138,218,36,513.17,United Kingdom
2391,17258,0.6285,Medium,262.27305,204,55,417.3,United Kingdom
2392,17734,0.3067,Low,262.127289,42,52,854.67,United Kingdom
2393,12760,0.8248,High,262.12144,264,20,317.8,Netherlands
2394,17560,0.1716,Low,262.01604,12,47,1526.9,United Kingdom
2395,16618,0.1839,Low,261.936126,12,55,1424.34,United Kingdom
2396,13094,0.2074,Low,261.921312,14,20,1262.88,United Kingdom
2397,16204,0.4909,Low,261.909877,188,54,533.53,United Kingdom
2398,13289,0.9023,High,261.892575,531,15,290.25,United Kingdom
2399,14940,0.4927,Low,261.865123,226,32,531.49,United Kingdom
2400,15011,0.6285,Medium,261.8331,204,20,416.6,United Kingdom
2401,18031,0.6184,Medium,261.64504,187,64,423.1,United Kingdom
2402,17123,0.4208,Low,261.472496,247,33,621.37,United Kingdom
2403,16785,0.4895,Low,261.28531,218,35,533.78,United Kingdom
2404,13647,0.1437,Low,261.27534,43,84,1818.2,United Kingdom
2405,17855,0.625,Medium,261.2125,181,34,417.94,United Kingdom
2406,15379,0.0631,Low,261.162066,16,230,4138.86,United Kingdom
2407,16782,0.029,Low,261.13514,12,1811,9004.66,United Kingdom
2408,12976,0.0827,Low,261.032626,20,154,3156.38,United Kingdom
2409,14013,0.4004,Low,260.94068,84,46,651.7,United Kingdom
2410,18009,0.131,Low,260.89043,43,182,1991.53,United Kingdom
2411,16583,0.4909,Low,260.86426,181,32,531.4,United Kingdom
2412,15555,0.0305,Low,260.58041,9,1079,8543.62,United Kingdom
2413,14336,0.2415,Low,260.576085,6,58,1078.99,United Kingdom
2414,15227,0.1214,Low,260.513474,24,105,2145.91,United Kingdom
2415,14657,0.2399,Low,260.399455,90,163,1085.45,United Kingdom
2416,15406,0.3783,Low,260.251485,109,111,687.95,United Kingdom
2417,12996,0.7319,Medium,260.19045,184,22,355.5,United Kingdom
2418,17598,0.6345,Medium,260.13231,189,10,409.98,United Kingdom
2419,13194,0.6312,Medium,260.104896,229,7,412.08,United Kingdom
2420,12971,0.0299,Low,260.03731,4,251,8696.9,United Kingdom
2421,13605,0.509,Low,260.03283,195,52,510.87,United Kingdom
2422,17152,0.2414,Low,259.90331,2,13,1076.65,United Kingdom
2423,18173,0.1121,Low,259.888156,7,39,2318.36,United Kingdom
2424,18154,0.4871,Low,259.824011,196,26,533.41,United Kingdom
2425,15218,0.0364,Low,259.807548,26,299,7137.57,United Kingdom
2426,16783,0.6626,Medium,259.70607,244,25,391.95,United Kingdom
2427,14008,0.5255,Low,259.46037,183,33,493.74,United Kingdom
2428,14791,0.8545,High,259.451835,415,19,303.63,United Kingdom
2429,17397,0.4833,Low,259.420941,224,46,536.77,United Kingdom
2430,14415,0.0317,Low,259.328824,6,920,8180.72,United Kingdom
2431,17457,0.0475,Low,259.300125,13,64,5458.95,United Kingdom
2432,13977,0.4988,Low,259.281228,219,13,519.81,United Kingdom
2433,13238,0.6529,Medium,259.233945,168,21,397.05,United Kingdom
2434,13632,0.132,Low,259.20972,42,131,1963.71,United Kingdom
2435,13782,0.2148,Low,258.956436,42,171,1205.57,United Kingdom
2436,15714,0.5703,Low,258.876279,261,14,453.93,United Kingdom
2437,17624,0.2336,Low,258.7704,26,71,1107.75,United Kingdom
2438,17927,0.8796,High,258.6024,530,10,294,United Kingdom
2439,16494,0.3172,Low,258.432356,104,48,814.73,United Kingdom
2440,17774,0.0967,Low,258.429783,57,318,2672.49,United Kingdom
2441,16369,0.1763,Low,258.38528,5,67,1465.6,United Kingdom
2442,15456,0.1219,Low,258.339013,91,230,2119.27,United Kingdom
2443,14525,0.0769,Low,258.150224,43,290,3356.96,United Kingdom
2444,15818,0.7581,Medium,258.13305,396,11,340.5,United Kingdom
2445,14157,0.3167,Low,257.990154,93,81,814.62,United Kingdom
2446,16172,0.2785,Low,257.89657,49,59,926.02,United Kingdom
2447,17411,0.3251,Low,257.859567,69,60,793.17,United Kingdom
2448,14891,0.4988,Low,257.85466,224,28,516.95,United Kingdom
2449,15589,0.6148,Medium,257.650384,61,28,419.08,United Kingdom
2450,14429,0.4988,Low,257.520464,212,22,516.28,United Kingdom
2451,17823,0.521,Low,257.50425,229,110,494.25,United Kingdom
2452,17162,0.3206,Low,257.428976,53,53,802.96,United Kingdom
2453,17955,0.271,Low,257.4229,6,22,949.9,United Kingdom
2454,14725,0.4759,Low,257.404792,202,54,540.88,United Kingdom
2455,15928,0.8768,High,257.367104,464,11,293.53,United Kingdom
2456,16948,0.4597,Low,257.358448,70,31,559.84,United Kingdom
2457,17648,0.1686,Low,257.327436,1,99,1526.26,United Kingdom
2458,12656,0.0745,Low,257.316295,12,150,3453.91,France
2459,15759,0.3172,Low,257.242856,26,20,810.98,United Kingdom
2460,13315,0.8752,High,257.230032,497,21,293.91,United Kingdom
2461,15296,0.031,Low,257.21878,20,439,8297.38,United Kingdom
2462,13873,0.295,Low,257.1869,27,52,871.82,United Kingdom
2463,14735,0.0306,Low,257.174028,4,275,8404.38,United Kingdom
2464,18225,0.0317,Low,257.168152,5,411,8112.56,United Kingdom
2465,13086,0.6365,Medium,257.101445,191,46,403.93,United Kingdom
2466,15960,0.6524,Medium,257.0456,182,27,394,United Kingdom
2467,14846,0.6312,Medium,256.77216,231,13,406.8,United Kingdom
2468,14009,0.2355,Low,256.749165,6,76,1090.23,United Kingdom
2469,16477,0.0793,Low,256.723441,22,203,3237.37,United Kingdom
2470,13240,0.1808,Low,256.651024,65,207,1419.53,United Kingdom
2471,16868,0.6524,Medium,256.647636,202,54,393.39,United Kingdom
2472,16367,0.3728,Low,256.605696,170,133,688.32,United Kingdom
2473,15708,0.0887,Low,256.603778,26,297,2892.94,United Kingdom
2474,13877,0.7797,Medium,256.591473,272,22,329.09,United Kingdom
2475,16143,0.0668,Low,256.562768,21,191,3840.76,United Kingdom
2476,15046,0.0571,Low,256.463508,3,319,4491.48,United Kingdom
2477,14990,0.8396,High,256.430632,420,43,305.42,United Kingdom
2478,16920,0.7319,Medium,256.421165,219,22,350.35,United Kingdom
2479,14319,0.5803,Low,256.231465,232,26,441.55,United Kingdom
2480,16985,0.0378,Low,256.0194,20,184,6773,United Kingdom
2481,16863,0.449,Low,255.93898,169,37,570.02,United Kingdom
2482,15016,0.5769,Low,255.803229,201,89,443.41,United Kingdom
2483,14505,0.029,Low,255.80088,12,1215,8820.72,United Kingdom
2484,15240,0.0741,Low,255.531627,0,201,3448.47,United Kingdom
2485,17430,0.4528,Low,255.519568,173,32,564.31,United Kingdom
2486,13966,0.6534,Medium,255.387924,243,22,390.86,United Kingdom
2487,16935,0.502,Low,255.2921,190,72,508.55,United Kingdom
2488,17759,0.5776,Low,255.252992,201,43,441.92,United Kingdom
2489,12937,0.1539,Low,255.246228,5,119,1658.52,United Kingdom
2490,13252,0.7478,Medium,255.22414,202,22,341.3,United Kingdom
2491,13158,0.4528,Low,255.166384,127,40,563.53,United Kingdom
2492,15504,0.7294,Medium,255.158708,328,56,349.82,United Kingdom
2493,13345,0.6757,Medium,255.14432,85,22,377.6,United Kingdom
2494,13450,0.0927,Low,255.143772,12,98,2752.36,United Kingdom
2495,12484,0.105,Low,255.02925,86,224,2428.85,Spain
2496,12527,0.39,Low,254.9508,103,28,653.72,Germany
2497,12592,0.166,Low,254.94944,21,68,1535.84,Germany
2498,12790,0.4917,Low,254.921865,0,38,518.45,Netherlands
2499,16885,0.5947,Low,254.906261,165,70,428.63,United Kingdom
2500,18135,0.538,Low,254.66768,201,17,473.36,United Kingdom
2501,14934,0.1743,Low,254.664501,91,198,1461.07,Channel Islands
2502,14152,0.1534,Low,254.647068,40,113,1660.02,United Kingdom
2503,12399,0.166,Low,254.4116,22,88,1532.6,Belgium
2504,13164,0.8247,High,254.378715,377,11,308.45,United Kingdom
2505,16117,0.6219,Medium,254.350881,210,59,408.99,United Kingdom
2506,13493,0.51,Low,254.3013,83,6,498.63,Switzerland
2507,18177,0.1628,Low,254.26918,12,70,1561.85,United Kingdom
2508,17964,0.485,Low,253.9072,180,70,523.52,United Kingdom
2509,17364,0.0273,Low,253.883721,12,705,9299.77,United Kingdom
2510,15382,0.0273,Low,253.723743,18,436,9293.91,United Kingdom
2511,14417,0.4284,Low,253.7199,196,135,592.25,United Kingdom
2512,15900,0.4699,Low,253.459361,222,80,539.39,United Kingdom
2513,13821,0.2011,Low,253.444319,70,192,1260.29,United Kingdom
2514,12933,0.224,Low,253.232,92,202,1130.5,United Kingdom
2515,18050,0.642,Medium,253.17912,167,22,394.36,United Kingdom
2516,16836,0.4769,Low,252.99545,214,31,530.5,United Kingdom
2517,15037,0.6285,Medium,252.977535,184,48,402.51,United Kingdom
2518,13046,0.4886,Low,252.928676,74,35,517.66,United Kingdom
2519,18069,0.0809,Low,252.859422,43,706,3125.58,United Kingdom
2520,12956,0.4872,Low,252.827568,114,41,518.94,United Kingdom
2521,15501,0.6279,Medium,252.72975,213,70,402.5,United Kingdom
2522,16919,0.0571,Low,252.613826,0,560,4424.06,United Kingdom
2523,17110,0.7369,Medium,252.572475,328,38,342.75,United Kingdom
2524,15813,0.1937,Low,252.567367,16,40,1303.91,United Kingdom
2525,15912,0.2654,Low,252.546678,41,89,951.57,United Kingdom
2526,12619,0.3431,Low,252.45298,42,21,735.8,Germany
2527,14060,0.0399,Low,252.361914,13,159,6324.86,United Kingdom
2528,13266,0.0695,Low,252.131405,12,206,3627.79,United Kingdom
2529,16341,0.0946,Low,252.120352,5,117,2665.12,United Kingdom
2530,17374,0.3544,Low,252.052824,27,43,711.21,United Kingdom
2531,14783,0.8254,High,252.03589,463,18,305.35,United Kingdom
2532,18191,0.476,Low,251.9944,69,15,529.4,United Kingdom
2533,14452,0.6279,Medium,251.882085,203,70,401.15,United Kingdom
2534,17852,0.4688,Low,251.778416,196,84,537.07,United Kingdom
2535,14627,0.642,Medium,251.4393,120,37,391.65,United Kingdom
2536,16990,0.7309,Medium,251.4296,27,2,344,United Kingdom
2537,13481,0.0851,Low,251.404122,0,176,2954.22,United Kingdom
2538,15081,0.1699,Low,251.302488,13,87,1479.12,United Kingdom
2539,13723,0.2077,Low,251.15084,25,59,1209.2,United Kingdom
2540,16606,0.7019,Medium,251.041554,212,22,357.66,United Kingdom
2541,14537,0.8967,High,250.977363,415,14,279.89,United Kingdom
2542,18101,0.6279,Medium,250.915119,182,70,399.61,United Kingdom
2543,16916,0.3391,Low,250.703412,180,170,739.32,United Kingdom
2544,14221,0.065,Low,250.5243,15,191,3854.22,United Kingdom
2545,15405,0.8062,High,250.518588,384,22,310.74,United Kingdom
2546,14512,0.2331,Low,250.468281,40,71,1074.51,United Kingdom
2547,13320,0.2205,Low,250.45713,19,84,1135.86,United Kingdom
2548,12672,0.6581,Medium,250.40705,138,24,380.5,France
2549,17812,0.3844,Low,250.352032,176,125,651.28,United Kingdom
2550,14137,0.8508,High,250.22028,490,14,294.1,United Kingdom
2551,12701,0.1397,Low,250.213876,50,109,1791.08,Germany
2552,12395,0.0772,Low,250.171232,20,169,3240.56,Belgium
2553,14489,0.1587,Low,249.941391,15,100,1574.93,United Kingdom
2554,14193,0.3304,Low,249.812136,78,44,756.09,United Kingdom
2555,13103,0.5361,Low,249.66177,246,25,465.7,United Kingdom
2556,13102,0.029,Low,249.63751,7,383,8608.19,United Kingdom
2557,17000,0.6144,Medium,249.63072,204,30,406.3,United Kingdom
2558,17107,0.029,Low,249.59836,16,424,8606.84,United Kingdom
2559,15127,0.8184,High,249.587448,328,12,304.97,United Kingdom
2560,13600,0.481,Low,249.36002,120,41,518.42,United Kingdom
2561,17361,0.57,Low,249.3408,100,30,437.44,United Kingdom
2562,15146,0.3038,Low,249.334736,97,67,820.72,United Kingdom
2563,17725,0.2049,Low,249.287487,0,69,1216.63,United Kingdom
2564,15288,0.0781,Low,249.276456,9,161,3191.76,United Kingdom
2565,17907,0.8706,High,249.261486,448,12,286.31,United Kingdom
2566,13098,0.0363,Low,249.211116,7,188,6865.32,United Kingdom
2567,12920,0.7691,Medium,249.080726,379,32,323.86,United Kingdom
2568,13109,0.7678,Medium,249.066642,357,23,324.39,United Kingdom
2569,12878,0.2913,Low,249.058587,44,47,854.99,United Kingdom
2570,15090,0.6529,Medium,248.963828,116,23,381.32,United Kingdom
2571,15281,0.0317,Low,248.907766,6,512,7851.98,United Kingdom
2572,12840,0.0874,Low,248.860138,22,141,2847.37,United Kingdom
2573,18218,0.2248,Low,248.69624,14,42,1106.3,United Kingdom
2574,14085,0.0299,Low,248.683981,6,893,8317.19,United Kingdom
2575,13762,0.1148,Low,248.629248,12,42,2165.76,United Kingdom
2576,15514,0.0649,Low,248.617622,33,308,3830.78,United Kingdom
2577,16635,0.5255,Low,248.5615,215,25,473,United Kingdom
2578,15662,0.8759,High,248.519107,469,12,283.73,United Kingdom
2579,18035,0.4547,Low,248.420798,193,8,546.34,United Kingdom
2580,16509,0.6829,Medium,248.37073,105,13,363.7,United Kingdom
2581,15596,0.0826,Low,248.352594,7,185,3006.69,United Kingdom
2582,15951,0.3651,Low,248.311812,93,40,680.12,United Kingdom
2583,18212,0.5267,Low,248.270579,134,52,471.37,United Kingdom
2584,15488,0.7686,Medium,248.18094,264,8,322.9,United Kingdom
2585,12562,0.1731,Low,247.903434,6,57,1432.14,France
2586,12519,0.7785,Medium,247.835475,272,23,318.35,Germany
2587,12700,0.2517,Low,247.781031,23,61,984.43,France
2588,15696,0.099,Low,247.77819,21,165,2502.81,United Kingdom
2589,13871,0.065,Low,247.7072,15,189,3810.88,United Kingdom
2590,12683,0.0324,Low,247.643892,20,356,7643.33,France
2591,13955,0.5832,Low,247.486752,113,64,424.36,United Kingdom
2592,16170,0.0445,Low,247.367935,43,363,5558.83,United Kingdom
2593,15968,0.6219,Medium,247.26744,196,83,397.6,United Kingdom
2594,17175,0.476,Low,247.08208,104,27,519.08,United Kingdom
2595,14233,0.1084,Low,246.99482,20,61,2278.55,United Kingdom
2596,18202,0.1768,Low,246.987832,7,68,1396.99,United Kingdom
2597,17639,0.4032,Low,246.847104,84,78,612.22,United Kingdom
2598,14755,0.0397,Low,246.758526,13,333,6215.58,United Kingdom
2599,14395,0.0395,Low,246.613905,30,613,6243.39,United Kingdom
2600,16407,0.1698,Low,246.432438,2,115,1451.31,United Kingdom
2601,14252,0.7021,Medium,246.430079,189,10,350.99,United Kingdom
2602,16383,0.0991,Low,246.386384,76,365,2486.24,United Kingdom
2603,15832,0.2944,Low,246.350976,62,54,836.79,United Kingdom
2604,12909,0.1023,Low,246.206433,5,139,2406.71,United Kingdom
2605,15391,0.8702,High,246.196984,378,13,282.92,United Kingdom
2606,15915,0.5735,Low,246.0315,210,145,429,United Kingdom
2607,17300,0.625,Medium,246.025,199,44,393.64,United Kingdom
2608,17995,0.5098,Low,245.968304,89,28,482.48,United Kingdom
2609,14724,0.7376,Medium,245.95272,398,42,333.45,United Kingdom
2610,14358,0.6144,Medium,245.796864,197,25,400.06,United Kingdom
2611,12935,0.0851,Low,245.729654,6,184,2887.54,United Kingdom
2612,13509,0.313,Low,245.71126,62,33,785.02,United Kingdom
2613,16864,0.6569,Medium,245.582065,242,16,373.85,United Kingdom
2614,16141,0.7319,Medium,245.581726,225,20,335.54,United Kingdom
2615,13137,0.05,Low,245.554,61,909,4911.08,United Kingdom
2616,13569,0.3844,Low,245.38174,175,153,638.35,United Kingdom
2617,12427,0.555,Low,245.33775,160,21,442.05,Germany
2618,15683,0.7415,Medium,245.280785,281,16,330.79,United Kingdom
2619,15058,0.1234,Low,245.20197,51,222,1987.05,United Kingdom
2620,16227,0.2584,Low,245.175088,27,41,948.82,United Kingdom
2621,14958,0.3665,Low,245.155515,54,48,668.91,United Kingdom
2622,15159,0.029,Low,245.09466,18,261,8451.54,United Kingdom
2623,17388,0.1116,Low,244.985436,19,44,2195.21,United Kingdom
2624,16923,0.029,Low,244.93951,7,726,8446.19,United Kingdom
2625,15878,0.7401,Medium,244.802877,369,51,330.77,United Kingdom
2626,17256,0.6326,Medium,244.708658,120,27,386.83,United Kingdom
2627,15462,0.4869,Low,244.642905,254,30,502.45,United Kingdom
2628,15957,0.488,Low,244.59048,228,109,501.21,United Kingdom
2629,18280,0.5174,Low,244.44563,86,32,472.45,United Kingdom
2630,15155,0.6365,Medium,244.396905,191,24,383.97,United Kingdom
2631,12554,0.6355,Medium,244.34975,256,25,384.5,Spain
2632,13021,0.0831,Low,244.309845,23,173,2939.95,United Kingdom
2633,17629,0.2008,Low,244.259144,22,92,1216.43,United Kingdom
2634,17072,0.866,High,244.2553,433,22,282.05,United Kingdom
2635,17077,0.7978,Medium,244.1268,386,1,306,United Kingdom
