,Customer ID,x,y,Unnamed: 0,Probability of Churn,Churn Class,CLTV,Recency,Frequency,Monetary,Geography
584,13113,2.2117162,-2.274466,680,0.0423,Low,576.007983,1,391,13617.21,United Kingdom
585,13115,-20.334713,5.322838,489,0.2188,Low,681.610136,109,200,3115.22,United Kingdom
586,13117,13.996859,-13.609489,2970,0.0913,Low,219.508025,26,171,2404.25,United Kingdom
587,13124,-6.5121827,15.342095,1226,0.1175,Low,410.1032,60,213,3490.24,United Kingdom
588,13126,16.408506,19.589836,1795,0.11,Low,319.022,61,185,2900.2,United Kingdom
589,13131,-26.27908,-3.598622,228,0.4535,Low,1001.223695,226,104,2207.77,United Kingdom
590,13134,1.9304385,-4.7701297,1606,0.2985,Low,344.37945,42,51,1153.7,United Kingdom
591,13135,26.259365,7.678221,579,0.1852,Low,624.39254,5,18,3371.45,United Kingdom
592,13136,-19.517326,-10.680084,2748,0.0584,Low,235.853072,19,236,4038.58,United Kingdom
593,13137,-1.5759532,4.6330643,2615,0.05,Low,245.554,61,909,4911.08,United Kingdom
594,13139,-9.381627,-13.242639,1720,0.0764,Low,329.135784,23,129,4308.06,United Kingdom
595,13141,-18.3131,2.621851,3223,0.0326,Low,201.122766,22,380,6169.41,United Kingdom
596,13148,6.0614166,0.9876134,2022,0.0482,Low,294.074948,41,652,6101.14,United Kingdom
597,13151,22.277931,14.078375,2851,0.093,Low,227.39802,11,178,2445.14,United Kingdom
598,13157,-26.05415,1.4504844,1386,0.0861,Low,379.535688,43,190,4408.08,United Kingdom
599,13162,-6.1391435,5.6103983,985,0.0561,Low,466.302639,41,215,8311.99,United Kingdom
600,13173,15.18596,5.6563106,641,0.2519,Low,590.236966,175,226,2343.14,United Kingdom
601,13174,15.365748,5.217972,48,0.3313,Low,2853.298059,124,1047,8612.43,United Kingdom
602,13178,-22.714941,-11.608475,1730,0.0301,Low,327.913012,12,556,10894.12,United Kingdom
603,13183,22.559614,19.37977,1371,0.0844,Low,382.085552,16,103,4527.08,United Kingdom
604,13192,-3.603096,-24.655605,3711,0.0789,Low,164.049669,13,134,2079.21,United Kingdom
605,13196,-21.489805,0.7176762,2313,0.1516,Low,268.936884,70,114,1773.99,United Kingdom
606,13198,-16.896412,4.621338,1756,0.0909,Low,324.475731,58,236,3569.59,United Kingdom
607,13199,-2.8958855,-21.418787,955,0.0462,Low,477.069516,5,137,10326.18,United Kingdom
608,13203,13.295803,-13.364508,2384,0.1376,Low,262.87792,50,120,1910.45,United Kingdom
609,13205,25.130228,-10.325494,75,0.7514,Medium,2106.32448,251,1,2803.2,United Kingdom
610,13206,-16.543379,-22.44392,33,0.4366,Low,3655.101684,208,579,8371.74,United Kingdom
611,13209,-23.15115,-4.647681,2961,0.0457,Low,220.220988,28,191,4818.84,United Kingdom
612,13211,-23.57193,10.767061,1000,0.2932,Low,461.11564,169,150,1572.7,United Kingdom
613,13213,14.506623,-9.059127,3270,0.0738,Low,197.342676,7,137,2674.02,United Kingdom
614,13214,-0.10525472,8.846885,100,0.548,Low,1756.65784,226,226,3205.58,United Kingdom
615,13225,19.436575,20.448977,529,0.0498,Low,655.234038,4,114,13157.31,United Kingdom
616,13230,-0.30889174,8.295736,4010,0.0273,Low,141.174852,10,1072,5171.24,United Kingdom
617,13246,-0.13514337,6.8601937,3631,0.0566,Low,169.36418,14,341,2992.3,United Kingdom
618,13253,-0.23281054,18.793236,461,0.2917,Low,699.260323,147,55,2397.19,United Kingdom
619,13263,16.994553,10.59549,3017,0.0488,Low,216.359192,7,996,4433.59,United Kingdom
620,13266,-18.450598,10.146596,2528,0.0695,Low,252.131405,12,206,3627.79,United Kingdom
621,13267,21.171186,-5.8358946,3095,0.029,Low,210.27204,8,336,7250.76,United Kingdom
622,13268,10.845782,21.80686,4417,0.0583,Low,104.877619,7,261,1798.93,United Kingdom
623,13269,-10.219145,-14.537443,3748,0.0291,Low,161.68542,22,345,5556.2,United Kingdom
624,13285,-14.06549,-8.942446,3381,0.1038,Low,188.126082,34,125,1812.39,United Kingdom
625,13291,11.788584,15.237713,198,0.3913,Low,1095.808259,222,278,2800.43,United Kingdom
626,13297,-5.4309487,-23.653986,346,0.3605,Low,815.74661,193,65,2262.82,United Kingdom
627,13305,13.908048,8.804212,1709,0.1407,Low,331.088205,53,148,2353.15,United Kingdom
628,13313,-19.048237,-12.679386,3206,0.0874,Low,202.627286,23,139,2318.39,United Kingdom
629,13316,-19.228737,5.538657,378,0.0889,Low,774.667488,62,100,8713.92,United Kingdom
630,13317,2.27844,-3.7519155,3690,0.032,Low,165.40256,7,314,5168.83,United Kingdom
631,13319,-1.2844841,-6.1921797,1089,0.029,Low,444.76691,12,715,15336.79,United Kingdom
632,13324,13.03791,-18.266586,1783,0.0505,Low,320.20838,11,93,6340.76,United Kingdom
633,13327,-7.8417406,0.3742331,1126,0.0584,Low,435.88592,67,283,7463.8,United Kingdom
634,13329,-23.149738,9.098837,176,0.261,Low,1172.46942,162,122,4492.22,United Kingdom
635,13330,-26.662085,1.6891301,713,0.282,Low,564.30174,124,78,2001.07,United Kingdom
636,13334,5.9771256,9.0434,312,0.2126,Low,870.877632,114,338,4096.32,United Kingdom
637,13340,-0.5529245,-4.034367,107,0.1156,Low,1701.136076,85,129,14715.71,United Kingdom
638,13344,12.541335,-16.486443,802,0.3169,Low,524.833935,86,68,1656.15,United Kingdom
639,13357,15.368944,7.0769067,1659,0.0881,Low,336.309416,65,397,3817.36,United Kingdom
640,13362,23.911688,5.110776,1135,0.1126,Low,433.916486,54,228,3853.61,United Kingdom
641,13373,5.1026835,-12.799577,1450,0.0705,Low,371.01612,84,250,5262.64,United Kingdom
642,13381,8.903635,-15.251727,3755,0.0286,Low,161.005416,15,239,5629.56,United Kingdom
643,13384,-9.346478,-11.334916,347,0.3244,Low,815.155564,198,116,2512.81,United Kingdom
644,13394,3.5652182,11.530038,3979,0.0291,Low,143.940531,22,315,4946.41,United Kingdom
645,13397,-0.38455135,-5.1596375,761,0.2721,Low,541.83273,102,66,1991.3,United Kingdom
646,13408,9.716183,-4.8068132,283,0.0273,Low,900.530631,12,546,32986.47,United Kingdom
647,13414,-18.084177,0.25570345,933,0.3261,Low,483.195414,104,34,1481.74,United Kingdom
648,13418,-10.244444,-17.300838,2353,0.029,Low,265.73773,11,424,9163.37,United Kingdom
649,13421,-4.062439,5.962015,1656,0.1165,Low,336.57782,98,232,2889.08,United Kingdom
650,13425,-20.742867,-9.467334,1804,0.1563,Low,317.615667,103,125,2032.09,United Kingdom
651,13426,18.564322,-13.049872,2114,0.0493,Low,286.486244,46,251,5811.08,United Kingdom
652,13431,0.71717274,-5.4077883,275,0.4558,Low,920.779812,214,84,2020.14,United Kingdom
653,13435,15.810334,4.10165,1841,0.4718,Low,313.907412,184,51,665.34,United Kingdom
654,13446,5.8635964,11.837931,80,0.5709,Low,2062.815843,228,213,3613.27,United Kingdom
655,13448,12.555882,20.695345,3138,0.031,Low,206.69405,21,434,6667.55,United Kingdom
656,13450,-23.274277,0.31337184,2494,0.0927,Low,255.143772,12,98,2752.36,United Kingdom
657,13451,7.145736,16.77935,3387,0.0326,Low,187.56084,19,848,5753.4,United Kingdom
658,13455,20.351957,5.7354064,2637,0.1013,Low,243.972946,8,148,2408.42,United Kingdom
659,13458,7.643995,-3.9153638,3020,0.0291,Low,216.111732,22,304,7426.52,United Kingdom
660,13461,-18.556086,-17.450323,258,0.3536,Low,952.4216,209,39,2693.5,United Kingdom
661,13464,-3.1578264,-17.033957,344,0.3473,Low,818.277003,202,109,2356.11,United Kingdom
662,13468,16.790081,19.536709,1039,0.0423,Low,454.513923,5,620,10745.01,United Kingdom
663,13477,-6.060749,-16.913671,3865,0.0859,Low,152.461333,19,104,1774.87,United Kingdom
664,13481,-13.630843,-8.114208,2537,0.0851,Low,251.404122,0,176,2954.22,United Kingdom
665,13485,-3.3425407,-13.582511,1512,0.1227,Low,362.445984,41,161,2953.92,United Kingdom
666,13488,6.8002706,-5.952008,1472,0.0317,Low,367.731095,5,540,11600.35,United Kingdom
667,13491,10.130003,17.998634,1354,0.0881,Low,386.086797,55,254,4382.37,United Kingdom
668,13495,29.06095,19.303135,1605,0.091,Low,344.39587,40,133,3784.57,United Kingdom
669,13501,15.14312,8.353097,1061,0.1695,Low,450.86322,51,113,2659.96,Switzerland
670,13505,-31.0566,-7.6424103,2766,0.1525,Low,234.38335,0,95,1536.94,Switzerland
671,13510,-6.6202044,-5.161909,334,0.3141,Low,832.264488,183,183,2649.68,United Kingdom
672,13520,-26.829952,-9.854371,1046,0.1183,Low,453.34926,67,152,3832.2,Switzerland
673,13523,7.0385756,-15.814041,1189,0.1215,Low,419.51277,8,160,3452.78,United Kingdom
674,13527,21.40664,10.703561,3638,0.0576,Low,168.973632,9,278,2933.57,United Kingdom
675,13534,-7.4284754,-2.20083,2973,0.0522,Low,219.455586,7,285,4204.13,United Kingdom
676,13538,13.904197,2.8398242,1555,0.1513,Low,353.464034,83,127,2336.18,United Kingdom
677,13542,19.276134,20.527512,86,0.4886,Low,1917.056302,185,332,3923.57,United Kingdom
678,13552,10.16322,-5.0733957,3354,0.0387,Low,190.322343,13,154,4917.89,United Kingdom
679,13555,11.705444,-10.58212,3674,0.0273,Low,166.593063,10,329,6102.31,United Kingdom
680,13557,14.092136,18.005915,1622,0.1361,Low,341.99208,88,160,2512.8,United Kingdom
681,13562,-6.434433,-2.0072029,623,0.1725,Low,602.23545,53,135,3491.22,United Kingdom
682,13564,5.3005185,11.633603,23,0.3313,Low,5414.064844,162,1306,16341.88,United Kingdom
683,13571,-0.45122766,5.2195983,3505,0.0654,Low,179.429478,0,384,2743.57,United Kingdom
684,13576,19.71849,10.712555,1635,0.0493,Low,340.057596,27,202,6897.72,United Kingdom
685,13577,-7.102393,-2.6273358,1580,0.1705,Low,348.684435,50,107,2045.07,United Kingdom
686,13588,-21.84053,0.7426177,4706,0.5938,Low,67.27754,63,8,113.3,United Kingdom
687,13590,-0.60267484,3.2218828,4014,0.0273,Low,141.041355,8,360,5166.35,United Kingdom
688,13593,26.290031,12.658442,1425,0.0877,Low,374.056286,71,337,4265.18,United Kingdom
689,13599,-13.478174,-9.740232,3231,0.0299,Low,200.298306,6,256,6698.94,United Kingdom
690,13611,16.609907,3.4538767,730,0.2344,Low,553.319952,168,172,2360.58,United Kingdom
691,13615,1.2011007,-9.8970785,91,0.3009,Low,1863.392457,121,375,6192.73,United Kingdom
692,13623,4.0844,8.875442,4166,0.0576,Low,126.874944,18,273,2202.69,United Kingdom
693,13629,-3.9467142,-2.396332,894,0.0585,Low,495.29025,19,44,8466.5,United Kingdom
694,13631,25.124289,-10.323501,1568,0.2638,Low,350.854,10,4,1330.0,United Kingdom
695,13632,7.661741,7.78067,2434,0.132,Low,259.20972,42,131,1963.71,United Kingdom
696,13634,7.9941897,9.142273,1723,0.0949,Low,328.829449,50,353,3465.01,United Kingdom
697,13635,-19.999483,0.7689514,348,0.4713,Low,812.893527,245,102,1724.79,United Kingdom
698,13647,-5.126115,-1.9219505,2404,0.1437,Low,261.27534,43,84,1818.2,United Kingdom
699,13650,6.7943907,-5.2228684,3655,0.0883,Low,167.900684,14,120,1901.48,United Kingdom
700,13652,4.576861,4.623736,2225,0.1332,Low,276.870852,65,132,2078.61,United Kingdom
701,13654,-21.573849,2.9178946,3383,0.0397,Low,187.960047,10,229,4734.51,United Kingdom
702,13658,-6.5358043,-3.4950037,1184,0.0993,Low,420.35676,6,168,4233.2,United Kingdom
703,13659,19.691885,4.7212663,81,0.4461,Low,2058.051123,5,284,4613.43,United Kingdom
704,13668,20.044067,10.299504,2025,0.029,Low,293.80596,9,538,10131.24,United Kingdom
705,13680,7.611351,17.9955,154,0.1668,Low,1311.486684,145,539,7862.63,United Kingdom
706,13687,-3.2254992,19.679922,9,0.763,Medium,9065.08092,246,45,11880.84,United Kingdom
707,13692,-8.188942,-22.321535,2721,0.0986,Low,237.252306,22,77,2406.21,United Kingdom
708,13694,0.45420605,19.172955,26,0.0315,Low,4779.791415,1,1253,151739.41,United Kingdom
709,13695,31.579445,8.841964,3972,0.2615,Low,144.36892,21,19,552.08,United Kingdom
710,13700,-5.1664085,11.489581,2381,0.2081,Low,263.194475,48,152,1264.75,United Kingdom
711,13707,0.9642508,-15.529417,861,0.1519,Low,505.896874,75,154,3330.46,United Kingdom
712,13709,16.04687,-5.438448,963,0.2729,Low,474.40936,123,103,1738.4,United Kingdom
713,13715,7.651861,17.878403,787,0.0655,Low,531.977245,89,528,8121.79,United Kingdom
714,13719,24.281834,8.581761,3818,0.0744,Low,157.082952,13,210,2111.33,United Kingdom
715,13722,-4.5873303,-7.652667,929,0.1039,Low,484.596873,91,149,4664.07,United Kingdom
716,13728,3.9397001,0.6100586,2739,0.1013,Low,236.328848,7,132,2332.96,United Kingdom
717,13734,-16.573074,-16.352741,50,0.8154,High,2814.181866,316,30,3451.29,United Kingdom
718,13735,-1.0643555,-20.570944,1461,0.0486,Low,369.551484,42,535,7603.94,United Kingdom
719,13736,8.60345,18.804586,3100,0.0914,Low,209.940316,68,449,2296.94,United Kingdom
720,13742,17.699581,1.6271197,3544,0.1113,Low,176.374884,22,200,1584.68,United Kingdom
721,13750,6.045374,13.932236,762,0.2115,Low,541.46961,105,59,2560.14,United Kingdom
722,13756,25.76497,-5.5053244,3704,0.0304,Low,164.332976,14,244,5405.69,United Kingdom
723,13758,-1.8611859,-1.5281146,2823,0.029,Low,229.31054,9,284,7907.26,United Kingdom
724,13763,-9.885916,-1.687613,153,0.3775,Low,1318.430075,196,36,3492.53,United Kingdom
725,13764,1.383734,-6.635462,1419,0.1989,Low,374.944401,145,234,1885.09,United Kingdom
726,13767,25.223934,-5.702215,426,0.029,Low,725.43094,8,663,25014.86,United Kingdom
727,13769,24.737179,15.716029,2070,0.0676,Low,290.187872,16,222,4292.72,United Kingdom
728,13771,4.2340393,-13.86645,1838,0.071,Low,314.14092,7,165,4424.52,United Kingdom
729,13772,-10.504353,-8.217144,3081,0.0967,Low,211.295302,47,435,2185.06,United Kingdom
730,13777,4.850842,19.786215,217,0.0288,Low,1043.896896,14,301,36246.42,United Kingdom
731,13784,31.394999,6.7830205,1554,0.2929,Low,353.489294,27,29,1206.86,United Kingdom
732,13786,12.793853,2.0296319,361,0.2677,Low,788.842298,175,120,2946.74,United Kingdom
733,13798,8.062442,18.72136,93,0.0334,Low,1831.042108,4,711,54821.62,United Kingdom
734,13802,8.54691,18.665028,171,0.0508,Low,1200.0103,63,437,23622.25,United Kingdom
735,13804,8.494511,-16.435686,1272,0.3133,Low,400.557183,98,72,1278.51,United Kingdom
736,13815,-24.937325,-11.517592,313,0.2317,Low,870.355563,126,229,3756.39,Germany
737,13819,-17.919733,-10.155301,551,0.2493,Low,642.6954,110,101,2578.0,United Kingdom
738,13823,24.905151,13.650733,237,0.4374,Low,991.231506,187,123,2266.19,United Kingdom
739,13824,-20.77865,-10.645168,2319,0.0981,Low,268.563465,11,82,2737.65,United Kingdom
740,13831,22.528725,3.883493,1701,0.0953,Low,332.347314,8,160,3487.38,United Kingdom
741,13842,28.312967,7.3300014,1857,0.0771,Low,312.086151,8,264,4047.81,United Kingdom
742,13848,-5.405918,22.802485,403,0.2492,Low,751.338,106,10,3015.0,United Kingdom
743,13849,11.436696,-4.152548,384,0.4045,Low,770.916325,205,120,1905.85,United Kingdom
744,13851,2.4824588,-11.139832,1158,0.2059,Low,427.493698,96,76,2076.22,United Kingdom
745,13854,22.519878,-5.9429502,935,0.0523,Low,482.678269,4,146,9229.03,United Kingdom
746,13862,-9.899134,-5.8857846,2264,0.2304,Low,274.046976,40,76,1189.44,United Kingdom
747,13869,12.392691,4.8553667,1278,0.062,Low,399.89876,71,683,6449.98,United Kingdom
748,13870,-6.350401,-18.508287,1129,0.128,Low,435.33056,96,160,3401.02,United Kingdom
749,13871,-0.9052542,-6.18665,2589,0.065,Low,247.7072,15,189,3810.88,United Kingdom
750,13875,-6.5620713,3.4222898,1271,0.1128,Low,400.661088,66,196,3551.96,United Kingdom
751,13878,16.742594,7.846688,316,0.7239,Medium,862.548567,356,71,1191.53,United Kingdom
752,13880,4.3059697,-14.935203,3055,0.0977,Low,213.066114,25,118,2180.82,United Kingdom
753,13881,-2.5732057,-8.079827,281,0.0291,Low,901.298004,22,338,30972.44,United Kingdom
754,13883,8.691445,-7.1278977,3812,0.029,Low,157.35516,8,280,5426.04,United Kingdom
755,13890,19.42737,15.367028,871,0.4248,Low,502.589376,125,81,1183.12,United Kingdom
756,13895,18.870472,2.390309,494,0.5423,Low,679.98997,314,68,1253.9,United Kingdom
757,13901,-4.1831937,16.824806,2160,0.0852,Low,281.981328,64,200,3309.64,United Kingdom
758,13902,2.2731907,14.052988,4,0.4989,Low,15154.21721,440,65,30375.26,Denmark
759,13911,2.9232888,21.981186,2325,0.0812,Low,268.223088,5,199,3303.24,United Kingdom
760,13929,30.760952,8.382712,337,0.3061,Low,828.73514,130,50,2707.4,United Kingdom
761,13931,-11.899144,-4.532252,862,0.1176,Low,505.816416,89,230,4301.16,United Kingdom
762,13935,9.770193,16.445295,24,0.8452,High,5101.052464,405,79,6035.32,United Kingdom
763,13941,-0.3093948,16.76861,202,0.1361,Low,1085.68331,105,81,7977.1,United Kingdom
764,13952,9.681432,16.83997,1358,0.031,Low,385.65519,19,404,12440.49,United Kingdom
765,13953,-24.134144,11.248111,343,0.1679,Low,818.5125,19,8,4875.0,United Kingdom
766,13958,20.029938,5.988657,95,0.4265,Low,1827.693245,180,247,4285.33,United Kingdom
767,13963,7.779139,14.241363,352,0.2794,Low,803.657778,116,175,2876.37,United Kingdom
768,13969,-3.7620826,-7.4110813,3340,0.0337,Low,192.213342,26,616,5703.66,United Kingdom
769,13971,-0.9617382,-1.3824308,2981,0.0777,Low,218.988903,19,168,2818.39,United Kingdom
770,13975,-10.602826,4.245284,2935,0.0598,Low,221.951886,24,539,3711.57,United Kingdom
771,13979,-2.71836,8.955958,603,0.249,Low,610.21434,201,356,2450.66,United Kingdom
772,13982,11.637465,2.7591379,867,0.1915,Low,503.48797,134,190,2629.18,United Kingdom
773,13983,-7.000149,-15.128629,2757,0.0395,Low,234.95864,40,317,5948.32,United Kingdom
774,13985,-20.052818,-12.329947,2329,0.0745,Low,268.09421,23,165,3598.58,United Kingdom
775,13988,24.766586,4.326537,3670,0.086,Low,166.97502,5,135,1941.57,United Kingdom
776,13993,20.520546,8.181187,2868,0.0475,Low,226.540325,13,212,4769.27,United Kingdom
777,13995,-3.5601058,1.6726685,1595,0.1259,Low,346.605218,50,169,2753.02,United Kingdom
778,13999,-4.157128,-11.463769,3253,0.0291,Low,198.449487,22,335,6819.57,United Kingdom
779,14001,5.3287864,-1.547732,860,0.1333,Low,506.026795,41,97,3796.15,United Kingdom
780,14004,-3.4208474,-9.055735,846,0.1974,Low,508.468842,97,99,2575.83,United Kingdom
781,14005,-20.97245,14.846383,4633,0.4208,Low,78.756928,24,14,187.16,United Kingdom
782,14016,6.1119204,-8.178181,1952,0.0288,Low,299.415744,16,403,10396.38,EIRE
783,14025,33.294247,6.383519,42,0.802,High,3117.775,273,101,3887.5,United Kingdom
784,14028,-21.02493,-16.218596,22,0.8002,High,5430.1572,358,12,6786.0,United Kingdom
785,14030,14.479139,5.1009254,908,0.0691,Low,490.632112,51,754,7100.32,United Kingdom
786,14031,24.71075,-3.2419941,145,0.0458,Low,1379.676452,4,686,30123.94,United Kingdom
787,14032,-20.494192,-2.946799,2775,0.0697,Low,233.62743,8,193,3351.9,United Kingdom
788,14035,29.34084,11.047406,2177,0.155,Low,279.54715,76,105,1803.53,United Kingdom
789,14038,-19.392153,-11.760852,3534,0.0827,Low,176.896954,8,120,2139.02,United Kingdom
790,14040,5.8665223,3.1726463,1998,0.0298,Low,295.840394,23,671,9927.53,United Kingdom
791,14044,13.765948,13.769136,948,0.1872,Low,478.823904,118,688,2557.82,United Kingdom
792,14045,-25.928852,-16.171654,52,0.3013,Low,2787.817419,146,42,9252.63,United Kingdom
793,14047,-5.773888,-13.847347,2000,0.0962,Low,295.703408,8,150,3073.84,United Kingdom
794,14049,-22.1707,3.4886925,1925,0.029,Low,303.10278,9,859,10451.82,United Kingdom
795,14051,25.58953,-6.657312,768,0.0439,Low,539.886151,14,226,12298.09,United Kingdom
796,14056,-11.3647995,-13.224074,3304,0.0593,Low,195.335979,5,462,3294.03,United Kingdom
797,14057,-24.443985,-0.25235,3971,0.0301,Low,144.385185,7,334,4796.85,United Kingdom
798,14060,0.43297648,-21.729286,2527,0.0399,Low,252.361914,13,159,6324.86,United Kingdom
799,14062,12.76509,19.47052,209,0.0539,Low,1066.554874,47,305,19787.66,United Kingdom
800,14063,-3.9041944,15.100753,11,0.8816,High,8350.0744,495,38,9471.5,United Kingdom
801,14064,28.858532,14.472803,3477,0.075,Low,181.58025,19,199,2421.07,United Kingdom
802,14081,10.595713,2.4551578,428,0.1419,Low,723.214635,75,945,5096.65,United Kingdom
803,14085,13.796184,5.1969686,2574,0.0299,Low,248.683981,6,893,8317.19,United Kingdom
804,14088,19.829998,-4.0316553,25,0.2338,Low,4816.70084,130,185,20601.8,United Kingdom
805,14091,17.124062,15.443108,12,0.829,High,7900.43632,462,13,9530.08,United Kingdom
806,14092,-7.9005556,-12.682406,3929,0.0317,Low,147.444942,4,259,4651.26,United Kingdom
807,14099,11.933018,20.684332,2765,0.0599,Low,234.3887,26,402,3913.0,United Kingdom
808,14101,-7.126809,-17.168524,1090,0.0547,Low,444.422731,6,81,8124.73,United Kingdom
809,14105,-4.635064,-16.990969,2082,0.0508,Low,289.071304,47,290,5690.38,United Kingdom
810,14107,0.91066384,-9.842249,1856,0.0861,Low,312.159855,28,188,3625.55,United Kingdom
811,14110,-6.235535,-0.20497493,1896,0.0372,Low,307.463208,28,296,8265.14,United Kingdom
812,14112,-20.707264,-11.556731,3403,0.0488,Low,186.408192,12,264,3819.84,United Kingdom
813,14113,13.101518,-3.3081186,193,0.2337,Low,1110.911646,120,112,4753.58,United Kingdom
814,14129,-19.979456,4.2870126,1912,0.1672,Low,305.370736,69,73,1826.38,United Kingdom
815,14134,21.44009,8.348779,39,0.3351,Low,3180.551385,190,169,9491.35,United Kingdom
816,14135,-4.9852676,-16.399958,1717,0.0469,Low,329.9884,28,206,7036.0,United Kingdom
817,14145,13.11759,24.414892,668,0.1161,Low,578.926845,25,18,4986.45,United Kingdom
818,14146,-4.640576,-17.322918,1809,0.0539,Low,317.26618,63,344,5886.2,United Kingdom
819,14154,-4.7334237,-17.097076,1681,0.0536,Low,334.78024,47,293,6245.9,United Kingdom
820,14156,8.330113,1.6034185,16,0.0277,Low,6240.205309,16,3195,225278.17,EIRE
821,14159,-5.242007,7.264224,2286,0.0803,Low,271.730382,64,827,3383.94,United Kingdom
822,14160,-14.065183,-2.9324832,18,0.7278,Medium,6129.145866,418,107,8421.47,United Kingdom
823,14161,10.250791,5.461283,3373,0.0579,Low,188.712312,24,305,3259.28,United Kingdom
824,14163,16.491198,14.827393,3682,0.1846,Low,165.8631,7,31,898.5,United Kingdom
825,14175,11.64153,0.91048557,132,0.3322,Low,1496.680592,130,226,4505.36,United Kingdom
826,14180,22.173143,-1.5410562,4177,0.0271,Low,125.92557,14,243,4646.7,United Kingdom
827,14189,-1.1251559,-20.877028,2663,0.0737,Low,241.664511,9,173,3279.03,United Kingdom
828,14191,-14.968977,-12.802708,4446,0.2217,Low,101.483175,5,39,457.75,United Kingdom
829,14194,4.1583376,-1.7057133,1722,0.0317,Low,329.012398,5,583,10378.94,United Kingdom
830,14195,-1.7564981,0.73728585,1859,0.1296,Low,311.22144,10,21,2401.4,United Kingdom
831,14209,30.044895,9.194564,2042,0.0812,Low,292.879468,14,196,3606.89,United Kingdom
832,14210,21.053345,17.319069,3626,0.0317,Low,169.857476,5,311,5358.28,United Kingdom
833,14211,-0.22913156,-0.6563777,2980,0.0781,Low,219.002553,16,184,2804.13,United Kingdom
834,14215,1.0887511,16.236366,506,0.2646,Low,671.269032,123,136,2536.92,United Kingdom
835,14217,29.772852,8.751945,3058,0.105,Low,212.93475,7,125,2027.95,United Kingdom
836,14221,31.442312,11.616271,2544,0.065,Low,250.5243,15,191,3854.22,United Kingdom
837,14226,9.284222,-18.137033,2892,0.0919,Low,224.694581,7,80,2444.99,United Kingdom
838,14227,-3.6824572,-1.6920731,3756,0.0299,Low,160.935853,4,342,5382.47,United Kingdom
839,14229,35.4734,11.8158,793,0.3146,Low,529.761232,100,64,1683.92,United Kingdom
840,14233,7.0418234,-6.479718,2595,0.1084,Low,246.99482,20,61,2278.55,United Kingdom
841,14235,3.8188357,-0.9055603,1702,0.1171,Low,332.292328,34,116,2837.68,United Kingdom
842,14239,0.48492762,-1.4067171,3041,0.0753,Low,214.786473,9,162,2852.41,United Kingdom
843,14243,25.373201,6.0393715,1672,0.0536,Low,335.3618,54,314,6256.75,United Kingdom
844,14249,21.941847,15.943189,34,0.6509,Medium,3509.301314,218,286,5391.46,United Kingdom
845,14256,-32.792328,-13.761123,1420,0.1563,Low,374.704242,62,139,2397.34,United Kingdom
846,14257,6.194326,-10.325882,295,0.2574,Low,888.446988,127,172,3451.62,United Kingdom
847,14258,-5.1949415,-0.36033383,248,0.0386,Low,968.689774,8,257,25095.59,United Kingdom
848,14262,-24.452751,-2.0801868,4227,0.5072,Low,121.728,48,16,240.0,United Kingdom
849,14277,-3.284149,19.627932,3699,0.0999,Low,164.740095,20,306,1649.05,France
850,14282,-19.125008,-16.506943,2784,0.0394,Low,233.4253,11,162,5924.5,United Kingdom
851,14285,16.126947,-10.356673,226,0.7498,Medium,1017.261158,321,33,1356.71,United Kingdom
852,14286,-21.890781,1.0440323,2237,0.0472,Low,276.165784,51,366,5850.97,United Kingdom
853,14290,17.215353,-7.2380257,264,0.3995,Low,942.895905,124,86,2360.19,United Kingdom
854,14291,-24.444458,-1.3930175,3731,0.0291,Low,162.510696,19,348,5584.56,United Kingdom
855,14292,-10.077948,-10.090426,2867,0.0439,Low,226.672382,6,144,5163.38,United Kingdom
856,14293,-8.135547,-11.206912,441,0.2722,Low,715.11023,113,94,2627.15,United Kingdom
857,14298,0.3369359,19.257553,38,0.0501,Low,3268.611174,28,2002,65241.74,United Kingdom
858,14299,10.737536,-0.03138266,77,0.1997,Low,2099.418142,124,242,10512.86,United Kingdom
859,14306,9.8096075,-21.107147,1002,0.4357,Low,461.005456,187,13,1058.08,United Kingdom
860,14307,-3.5187018,-15.939955,2372,0.0728,Low,264.288752,28,234,3630.34,United Kingdom
861,14309,-5.8323627,-20.182148,1829,0.135,Low,314.72685,43,122,2331.31,United Kingdom
862,14312,10.787449,9.376917,1123,0.2142,Low,436.393944,81,125,2037.32,United Kingdom
863,14315,-3.8272774,-0.16967036,1335,0.3133,Low,389.162462,74,60,1242.14,United Kingdom
864,14329,-2.2482846,2.7727277,2340,0.0395,Low,267.29966,35,418,6767.08,United Kingdom
865,14334,14.909619,11.649044,2722,0.0716,Low,237.19648,12,200,3312.8,United Kingdom
866,14341,-15.318307,-11.040376,2812,0.0777,Low,230.329218,23,184,2964.34,United Kingdom
867,14344,28.128399,11.54047,3416,0.0716,Low,185.79126,15,200,2594.85,United Kingdom
868,14364,-16.266983,-12.241614,2913,0.1997,Low,223.10484,8,13,1117.2,United Kingdom
869,14367,-4.707964,-1.989454,3266,0.0763,Low,197.457533,20,191,2587.91,United Kingdom
870,14388,-16.644386,-9.915174,122,0.3384,Low,1548.8568,11,308,4577.0,United Kingdom
871,14390,-8.719795,1.5868407,3660,0.0614,Low,167.587616,19,308,2729.44,United Kingdom
872,14395,15.130663,12.916178,2599,0.0395,Low,246.613905,30,613,6243.39,United Kingdom
